year,hid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,FCS,FCG,FS_final,DDS,GDDS
2018,11852,2,202,5,7,7,0,4,7,2,0,7,48.0,3,1,5,2
2018,11853,4,403,3,7,7,0,7,4,0,0,0,44.0,3,1,4,1
2018,11854,4,403,3,7,3,0,1,2,0,0,0,25.0,2,2,4,1
2018,11855,5,505,10,7,2,0,7,7,0,0,0,30.5,2,3,4,1
2018,11856,2,204,5,7,7,0,0,7,0,0,7,42.0,3,1,3,1
2018,11857,5,502,9,7,3,0,5,4,0,0,0,30.0,2,3,4,1
2018,11858,2,204,5,7,7,0,5,3,0,0,2,42.5,3,2,4,1
2018,11859,2,204,5,7,0,0,7,7,0,0,7,28.0,2,3,3,1
2018,11860,5,503,9,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,11861,4,404,6,7,1,0,3,0,0,0,0,20.0,1,4,3,1
2018,11862,2,202,5,7,7,0,6,7,2,0,0,46.5,3,1,5,2
2018,11863,4,404,6,7,1,0,4,0,0,0,0,21.0,1,4,3,1
2018,11864,2,203,4,7,7,0,4,6,3,0,0,45.0,3,2,5,2
2018,11865,2,204,5,7,4,0,1,2,0,0,0,28.0,2,3,4,1
2018,11866,3,304,3,7,0,0,7,3,0,0,0,22.5,2,3,3,1
2018,11867,3,307,1,7,2,0,5,4,0,0,0,27.0,2,2,4,1
2018,11868,2,203,2,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,11869,2,207,4,7,7,0,7,0,3,0,0,45.0,3,1,4,1
2018,11870,2,207,5,7,7,0,4,0,0,0,0,39.0,3,1,3,1
2018,11871,3,303,3,7,7,0,7,1,0,0,2,43.5,3,2,4,1
2018,11872,5,505,10,7,2,0,7,3,0,0,0,28.5,2,3,4,1
2018,11873,5,506,10,7,1,0,7,0,0,0,0,24.0,2,3,3,1
2018,11874,2,205,4,7,3,0,0,2,0,0,0,24.0,2,3,3,1
2018,11875,2,204,5,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,11876,3,302,1,7,0,0,0,0,0,0,0,14.0,1,3,1,1
2018,11877,2,206,5,7,4,0,5,1,0,0,0,31.5,2,3,4,1
2018,11878,1,101,0,7,7,0,4,3,0,0,3,42.0,3,2,4,1
2018,11879,1,103,0,7,5,0,5,4,3,4,3,56.5,3,1,6,2
2018,11880,1,101,0,7,7,3,6,7,2,4,7,78.0,3,1,7,3
2018,11881,1,101,0,7,7,0,4,4,0,0,0,41.0,3,2,4,1
2018,11882,3,305,2,7,7,0,5,3,0,0,0,41.5,3,2,4,1
2018,11883,1,101,0,7,7,2,7,7,3,7,7,88.0,3,1,7,3
2018,11884,1,101,0,7,7,3,7,7,2,2,7,71.0,3,1,7,3
2018,11885,1,101,0,7,7,1,7,7,7,7,7,88.0,3,1,7,3
2018,11886,1,103,0,7,7,3,7,7,2,7,7,91.0,3,1,7,3
2018,11887,4,405,7,7,7,1,7,4,3,2,7,62.5,3,1,7,3
2018,11888,1,101,0,7,7,1,7,7,4,2,7,65.0,3,1,7,3
2018,11889,5,501,10,7,7,3,7,7,3,3,7,76.0,3,1,7,3
2018,11890,1,101,0,7,7,0,7,7,2,2,7,59.0,3,1,6,2
2018,11891,1,103,0,7,7,4,7,7,5,7,7,98.0,3,1,7,3
2018,11892,1,103,0,7,7,3,7,7,2,0,7,63.0,3,2,6,2
2018,11893,1,103,0,7,3,3,5,7,2,2,7,57.0,3,1,7,3
2018,11894,1,101,0,7,7,6,4,7,2,0,7,72.0,3,1,6,2
2018,11895,2,204,5,7,7,6,7,7,7,7,7,108.0,3,1,7,3
2018,11896,1,101,0,7,7,3,5,7,2,0,1,58.0,3,1,6,2
2018,11897,2,204,5,7,7,3,7,7,3,0,7,64.0,3,1,6,2
2018,11898,1,101,0,7,7,0,7,7,5,7,7,82.0,3,1,6,2
2018,11899,1,102,0,7,7,4,3,7,2,7,7,91.0,3,1,7,3
2018,11900,3,303,3,7,5,1,7,7,7,0,7,54.0,3,1,6,2
2018,11901,5,503,11,7,6,4,7,7,3,0,4,63.5,3,1,6,2
2018,11902,1,103,0,7,7,2,7,7,4,3,3,71.0,3,1,7,3
2018,11903,1,101,0,7,4,0,6,2,5,0,7,41.5,3,1,5,2
2018,11904,1,103,0,7,7,0,6,7,0,0,7,48.0,3,1,4,1
2018,11905,5,504,10,7,7,1,7,7,1,0,7,54.0,3,1,6,2
2018,11906,1,103,0,7,7,2,6,7,1,7,7,85.0,3,1,7,3
2018,11907,5,502,11,7,7,7,3,7,3,7,4,102.5,3,1,7,3
2018,11908,2,201,5,7,7,3,7,7,1,7,7,90.0,3,1,7,3
2018,11909,2,206,5,7,7,0,7,7,3,1,7,56.0,3,1,6,2
2018,11910,3,304,3,7,7,0,4,3,3,3,7,59.0,3,1,6,2
2018,11911,2,207,5,7,7,0,7,7,3,7,7,80.0,3,1,6,2
2018,11912,1,103,0,7,5,1,5,0,2,2,7,51.5,3,1,6,2
2018,11913,5,505,10,7,4,0,7,7,3,0,7,43.0,3,1,5,2
2018,11914,3,304,2,7,7,0,7,2,3,3,1,58.5,3,1,6,2
2018,11915,2,204,4,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,11916,5,504,10,7,3,0,7,7,2,3,3,49.0,3,1,6,2
2018,11917,3,306,1,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,11918,3,306,1,7,7,0,7,7,7,0,7,56.0,3,1,5,2
2018,11919,5,504,12,7,7,1,3,7,3,1,2,53.5,3,1,7,3
2018,11920,2,206,5,7,7,0,3,7,3,0,0,44.5,3,1,5,2
2018,11921,4,403,3,7,6,0,0,6,0,1,4,41.0,3,1,4,1
2018,11922,5,504,12,7,7,0,3,3,0,0,2,40.5,3,1,4,1
2018,11923,5,502,9,7,7,0,3,7,1,0,0,42.5,3,2,5,2
2018,11924,2,201,5,7,7,3,7,7,2,3,7,75.0,3,1,7,3
2018,11925,3,304,2,7,3,0,5,2,0,0,0,29.0,2,3,4,1
2018,11926,3,306,1,7,7,0,7,7,7,0,7,56.0,3,1,5,2
2018,11927,2,206,5,7,4,0,3,7,0,0,0,32.5,2,2,4,1
2018,11928,2,206,5,7,7,0,7,7,1,2,3,56.0,3,1,6,2
2018,11929,5,507,8,7,7,3,7,0,0,2,7,65.5,3,1,5,2
2018,11930,3,301,1,7,5,0,5,7,0,0,7,41.0,3,2,4,1
2018,11931,5,505,10,7,7,1,7,2,0,0,0,47.0,3,1,5,2
2018,11932,5,504,11,7,7,2,1,3,0,1,7,53.0,3,1,6,2
2018,11933,5,505,10,7,2,0,0,0,0,0,0,20.0,1,3,2,1
2018,11934,3,302,1,7,1,0,3,1,0,7,0,48.5,3,1,5,2
2018,11935,4,403,3,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,11936,1,103,0,7,6,0,7,6,0,6,6,69.0,3,1,5,2
2018,11937,2,204,5,7,2,0,6,7,0,0,3,31.0,2,2,4,1
2018,11938,2,206,5,7,7,1,7,7,7,0,3,58.0,3,2,6,2
2018,11939,2,204,5,7,7,0,7,7,5,7,7,82.0,3,1,6,2
2018,11940,2,204,5,7,5,0,7,7,5,3,7,60.0,3,1,6,2
2018,11941,1,103,0,7,7,0,7,7,1,2,7,58.0,3,1,6,2
2018,11942,3,306,1,7,2,0,1,5,0,0,0,23.5,2,2,4,1
2018,11943,1,103,0,7,6,0,7,7,1,0,5,46.0,3,1,5,2
2018,11944,2,207,5,7,5,0,7,7,7,7,7,78.0,3,1,6,2
2018,11945,4,403,3,7,7,0,5,0,0,0,4,42.0,3,2,3,1
2018,11946,3,303,3,7,7,1,5,5,0,0,7,50.0,3,1,5,2
2018,11947,1,101,0,7,7,3,7,7,7,7,7,96.0,3,2,7,3
2018,11948,2,204,5,7,6,0,3,7,0,0,7,42.0,3,2,4,1
2018,11949,2,204,5,7,7,1,7,7,0,0,7,53.0,3,1,5,2
2018,11950,2,207,5,7,7,1,7,7,0,7,7,81.0,3,2,6,2
2018,11951,2,204,5,7,7,0,5,7,0,0,7,47.0,3,1,4,1
2018,11952,5,502,7,7,7,0,4,4,0,2,3,50.5,3,2,5,2
2018,11953,3,304,3,7,7,0,5,2,2,7,0,71.0,3,1,6,2
2018,11954,3,303,3,7,7,1,4,7,3,3,7,65.0,3,1,7,3
2018,11955,3,302,1,7,0,0,7,1,0,0,0,21.5,2,3,3,1
2018,11956,3,302,2,7,1,0,0,0,0,0,0,17.0,1,3,2,1
2018,11957,1,101,0,7,7,1,4,7,0,0,7,50.0,3,1,5,2
2018,11958,1,103,0,7,6,1,1,6,0,1,2,45.0,3,1,6,2
2018,11959,4,404,3,7,7,0,1,7,0,1,7,47.0,3,2,5,2
2018,11960,5,507,8,7,7,0,7,0,0,0,0,42.0,3,1,3,1
2018,11961,4,404,6,7,7,0,3,0,0,0,0,38.0,3,2,3,1
2018,11962,1,101,0,7,7,0,0,3,0,0,7,40.0,3,2,3,1
2018,11963,3,302,2,7,0,0,4,0,0,0,0,18.0,1,3,2,1
2018,11964,1,101,0,7,7,0,0,0,0,0,7,38.5,3,2,2,1
2018,11965,2,205,4,7,7,0,7,1,0,0,4,44.5,3,2,4,1
2018,11966,5,504,11,7,7,0,7,3,0,2,0,51.5,3,2,5,2
2018,11967,1,103,0,7,7,7,7,7,2,2,7,87.0,3,2,7,3
2018,11968,2,207,5,7,3,0,5,7,0,0,7,35.0,2,2,4,1
2018,11969,1,103,0,7,6,0,6,7,1,4,7,62.0,3,1,6,2
2018,11970,1,103,0,7,3,0,4,7,1,0,7,35.0,2,2,5,2
2018,11971,3,306,1,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,11972,5,504,10,7,7,0,7,2,0,2,2,52.0,3,1,5,2
2018,11973,2,204,5,7,7,0,7,7,0,0,2,46.5,3,2,4,1
2018,11974,3,303,1,7,0,0,7,2,0,0,0,22.0,2,3,3,1
2018,11975,4,403,3,7,7,0,7,3,0,0,0,43.5,3,2,4,1
2018,11976,2,205,4,7,7,0,3,4,0,3,0,52.0,3,1,5,2
2018,11977,1,103,0,7,7,0,5,7,0,0,4,45.5,3,1,4,1
2018,11978,1,103,0,7,7,1,5,7,2,4,7,69.0,3,1,7,3
2018,11979,2,204,5,7,7,0,6,2,0,0,0,42.0,3,2,4,1
2018,11980,2,208,5,7,4,0,7,7,1,0,3,39.0,3,1,5,2
2018,11981,2,204,5,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,11982,3,301,1,7,3,0,7,3,0,0,0,31.5,2,3,4,1
2018,11983,2,206,5,7,7,1,7,7,0,0,0,49.5,3,2,5,2
2018,11984,4,401,7,7,7,0,1,3,0,0,2,38.5,3,1,4,1
2018,11985,1,103,0,7,7,1,7,7,0,0,7,53.0,3,1,5,2
2018,11986,1,103,0,7,4,0,7,6,0,0,2,37.0,3,2,4,1
2018,11987,1,103,0,7,7,0,3,7,0,0,7,45.0,3,1,4,1
2018,11988,5,504,10,7,7,0,7,5,0,2,3,54.0,3,1,5,2
2018,11989,5,504,11,7,7,0,7,4,0,0,0,44.0,3,3,4,1
2018,11990,1,101,8,7,7,0,5,2,0,0,3,42.5,3,2,4,1
2018,11991,1,103,0,7,4,0,7,3,0,0,5,37.0,3,1,4,1
2018,11992,1,101,0,7,7,0,7,7,4,0,7,53.0,3,2,5,2
2018,11993,5,503,9,7,4,0,7,7,0,0,0,36.5,3,1,4,1
2018,11994,5,505,12,7,5,0,5,0,2,0,5,38.5,3,1,4,1
2018,11995,1,103,0,7,7,0,4,6,0,0,7,45.5,3,2,4,1
2018,11996,1,103,0,7,6,0,0,5,0,0,7,38.0,3,2,3,1
2018,11997,1,103,0,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,11998,1,101,0,7,7,0,6,7,3,0,3,49.0,3,1,5,2
2018,11999,1,102,0,7,7,0,7,7,4,7,7,81.0,3,2,6,2
2018,12000,1,101,0,7,7,4,5,7,0,0,4,61.5,3,2,5,2
2018,12001,5,501,9,7,7,3,7,7,7,0,7,68.0,3,2,6,2
2018,12002,1,103,0,7,7,0,5,7,0,5,7,67.0,3,2,5,2
2018,12003,4,405,7,7,7,0,7,3,1,1,3,50.0,3,1,6,2
2018,12004,5,504,10,7,2,0,7,7,0,0,2,31.5,2,3,4,1
2018,12005,4,404,6,7,1,0,7,0,0,0,0,24.0,2,4,3,1
2018,12006,1,103,0,7,4,2,4,7,0,2,7,53.0,3,2,6,2
2018,12007,2,201,5,7,3,0,7,3,0,0,0,31.5,2,3,4,1
2018,12008,2,207,5,7,4,0,7,0,0,0,0,33.0,2,3,3,1
2018,12009,5,504,11,7,4,0,7,3,0,0,0,34.5,2,3,4,1
2018,12010,3,302,1,7,3,0,7,7,0,0,2,34.5,2,3,4,1
2018,12011,5,502,9,7,2,0,7,0,0,0,5,29.5,2,3,3,1
2018,12012,5,504,10,4,3,0,4,2,0,0,0,22.0,2,3,4,1
2018,12013,4,403,3,4,7,0,7,7,0,0,0,39.5,3,1,4,1
2018,12014,5,507,8,5,5,0,0,7,0,3,3,42.0,3,2,4,1
2018,12015,5,504,11,5,3,0,6,2,0,0,2,27.0,2,3,4,1
2018,12016,2,201,5,5,7,0,7,7,0,0,0,41.5,3,2,4,1
2018,12017,5,505,10,5,5,0,7,1,0,0,0,32.5,2,3,4,1
2018,12018,4,405,7,5,2,0,0,3,0,0,0,17.5,1,3,3,1
2018,12019,1,102,0,5,2,1,0,3,0,0,0,21.5,2,3,4,1
2018,12020,1,103,0,6,7,0,5,7,1,1,3,48.0,3,2,6,2
2018,12021,1,102,0,6,6,0,4,3,1,0,0,36.5,3,2,5,2
2018,12022,1,102,0,6,4,0,5,5,2,0,4,35.5,3,2,5,2
2018,12023,4,403,3,6,4,0,3,1,0,2,0,35.5,3,2,5,2
2018,12024,2,206,5,6,3,0,7,2,5,0,0,34.0,2,3,5,2
2018,12025,3,307,1,6,1,0,1,2,0,0,0,17.0,1,3,4,1
2018,12026,5,504,11,6,3,0,5,1,0,0,0,26.5,2,4,4,1
2018,12027,5,507,8,6,4,0,5,2,0,0,0,30.0,2,3,4,1
2018,12028,5,502,9,6,5,0,4,3,2,0,0,34.5,2,2,5,2
2018,12029,1,103,0,6,7,0,1,7,0,0,7,41.0,3,1,4,1
2018,12030,2,202,5,6,4,0,5,0,0,0,0,29.0,2,2,3,1
2018,12031,1,102,0,6,4,0,1,7,0,0,7,32.0,2,3,4,1
2018,12032,1,103,0,7,7,3,7,7,2,2,7,71.0,3,1,7,3
2018,12033,1,102,0,7,4,1,7,7,0,0,0,40.5,3,2,5,2
2018,12034,1,103,0,7,4,0,4,7,1,0,7,38.0,3,1,5,2
2018,12035,3,301,1,7,6,6,7,7,3,0,7,73.0,3,2,6,2
2018,12036,1,101,0,7,7,7,7,7,3,0,4,78.5,3,1,6,2
2018,12037,1,101,0,7,7,2,7,3,1,1,7,60.0,3,2,7,3
2018,12038,3,304,3,7,1,0,7,0,0,0,0,24.0,2,2,3,1
2018,12039,5,502,11,7,7,0,7,7,2,7,7,79.0,3,1,6,2
2018,12040,1,101,0,7,6,0,4,7,0,0,7,43.0,3,2,4,1
2018,12041,5,501,10,7,7,0,4,7,2,4,7,64.0,3,1,6,2
2018,12042,2,207,5,7,1,1,7,7,0,0,7,35.0,2,2,5,2
2018,12043,2,201,5,7,7,4,6,3,0,0,2,59.5,3,2,5,2
2018,12044,3,303,3,7,6,0,3,7,0,0,7,42.0,3,2,4,1
2018,12045,1,102,0,7,7,0,7,7,4,0,7,53.0,3,1,5,2
2018,12046,2,207,5,7,5,0,7,7,2,7,7,73.0,3,1,6,2
2018,12047,1,101,0,7,6,1,7,7,2,7,2,77.5,3,2,7,3
2018,12048,5,501,10,7,7,0,3,7,0,0,7,45.0,3,2,4,1
2018,12049,1,102,0,7,7,0,4,7,0,0,2,43.5,3,2,4,1
2018,12050,1,101,0,7,7,0,7,7,0,0,7,49.0,3,2,4,1
2018,12051,5,505,10,7,7,0,7,3,0,0,4,45.5,3,1,4,1
2018,12052,1,102,0,7,7,2,7,0,0,0,1,50.5,3,1,4,1
2018,12053,1,101,0,7,7,0,7,7,0,1,7,53.0,3,2,5,2
2018,12054,5,505,12,7,7,0,7,2,0,0,0,43.0,3,2,4,1
2018,12055,1,102,0,7,7,0,4,7,2,0,5,47.0,3,1,5,2
2018,12056,1,103,0,7,7,1,3,7,1,0,4,48.5,3,1,6,2
2018,12057,3,303,3,7,7,0,4,4,0,0,0,41.0,3,2,4,1
2018,12058,1,102,0,7,5,0,5,7,0,1,7,45.0,3,2,5,2
2018,12059,3,303,3,7,4,0,4,2,0,0,0,31.0,2,3,4,1
2018,12060,2,204,5,7,7,0,7,2,0,0,1,43.5,3,2,4,1
2018,12061,5,502,11,7,1,0,7,7,0,7,0,55.5,3,2,5,2
2018,12062,5,501,10,7,7,0,3,7,0,0,7,45.0,3,2,4,1
2018,12063,3,302,1,7,7,0,4,3,0,0,3,42.0,3,2,4,1
2018,12064,3,307,1,7,7,0,7,4,0,0,0,44.0,3,2,4,1
2018,12065,5,502,11,7,0,0,7,1,1,0,0,22.5,2,2,4,1
2018,12066,3,303,1,7,3,0,4,3,0,0,0,28.5,2,2,4,1
2018,12067,3,303,3,7,5,0,4,2,1,0,0,35.0,2,2,5,2
2018,12068,1,103,0,7,7,0,4,7,0,0,0,42.5,3,2,4,1
2018,12069,5,505,12,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,12070,4,404,6,7,5,0,1,0,0,0,0,30.0,2,2,3,1
2018,12071,5,504,11,7,4,0,4,4,0,0,3,33.5,2,2,4,1
2018,12072,3,305,4,7,3,0,3,0,0,0,0,26.0,2,3,3,1
2018,12073,2,204,5,7,7,0,4,3,0,0,3,42.0,3,1,4,1
2018,12074,3,303,3,7,2,0,3,2,0,0,0,24.0,2,2,4,1
2018,12075,5,502,11,7,7,0,7,0,0,0,0,42.0,3,3,3,1
2018,12076,5,502,9,7,2,0,6,0,0,0,0,26.0,2,2,3,1
2018,12077,3,306,1,7,3,0,5,5,0,0,0,30.5,2,3,4,1
2018,12078,3,307,1,7,0,0,0,3,0,0,0,15.5,1,4,2,1
2018,12079,5,505,12,7,4,0,6,2,0,0,0,33.0,2,2,4,1
2018,12080,2,201,4,7,7,0,1,0,0,0,0,36.0,3,2,3,1
2018,12081,2,203,5,7,7,0,7,6,0,0,0,45.0,3,2,4,1
2018,12082,2,207,5,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,12083,5,502,11,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,12084,5,505,10,7,4,0,0,0,0,0,0,26.0,2,3,2,1
2018,12085,5,505,12,7,7,0,4,0,0,0,0,39.0,3,2,3,1
2018,12086,3,301,4,7,7,0,6,0,0,0,0,41.0,3,2,3,1
2018,12087,3,306,1,7,3,0,7,3,0,0,0,31.5,2,3,4,1
2018,12088,5,502,9,7,7,0,4,0,0,0,0,39.0,3,1,3,1
2018,12089,3,306,1,7,1,0,7,4,0,0,0,26.0,2,3,4,1
2018,12090,5,505,12,7,4,0,3,0,0,0,7,32.5,2,3,3,1
2018,12091,2,204,5,7,7,0,7,7,0,5,7,69.0,3,2,5,2
2018,12092,1,101,0,7,7,2,7,7,3,3,5,71.0,3,1,7,3
2018,12093,1,102,0,7,7,0,4,7,0,0,4,44.5,3,2,4,1
2018,12094,1,101,0,7,5,0,7,7,1,3,7,56.0,3,2,6,2
2018,12095,1,101,0,7,7,2,4,7,0,0,7,54.0,3,1,5,2
2018,12096,1,103,0,7,4,0,7,7,0,0,7,40.0,3,1,4,1
2018,12097,1,103,0,7,7,2,5,7,2,0,7,57.0,3,2,6,2
2018,12098,5,502,9,7,7,0,3,0,0,0,0,38.0,3,2,3,1
2018,12099,1,102,0,7,7,5,6,7,3,0,7,71.0,3,1,6,2
2018,12100,1,102,0,7,2,1,7,5,2,3,4,49.5,3,1,7,3
2018,12101,2,208,5,7,7,3,7,7,0,0,6,60.5,3,2,5,2
2018,12102,1,101,0,7,6,0,7,7,0,0,0,42.5,3,1,4,1
2018,12103,1,103,0,7,6,1,7,7,0,0,7,50.0,3,1,5,2
2018,12104,2,201,5,7,5,0,3,5,0,5,0,54.5,3,2,5,2
2018,12105,1,103,0,7,7,0,3,6,0,0,2,42.0,3,2,4,1
2018,12106,1,102,0,7,5,0,4,4,0,0,0,35.0,2,2,4,1
2018,12107,3,303,3,7,3,1,3,7,0,0,1,34.0,2,2,5,2
2018,12108,1,101,0,7,7,1,4,7,0,7,7,78.0,3,2,6,2
2018,12109,1,103,0,7,7,0,3,7,0,0,0,41.5,3,1,4,1
2018,12110,1,101,0,7,4,0,7,7,0,0,5,39.0,3,2,4,1
2018,12111,1,101,0,7,7,2,7,7,3,0,3,58.0,3,1,6,2
2018,12112,1,102,0,7,7,0,3,3,0,0,1,40.0,3,1,4,1
2018,12113,1,103,0,7,3,0,5,7,3,0,7,38.0,3,1,5,2
2018,12114,3,303,3,7,7,0,3,2,0,0,2,40.0,3,2,4,1
2018,12115,3,303,3,7,4,1,1,7,0,0,5,37.0,3,2,5,2
2018,12116,1,101,0,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,12117,1,102,0,7,7,0,7,3,0,0,7,47.0,3,1,4,1
2018,12118,1,103,0,7,7,0,3,7,0,0,3,43.0,3,2,4,1
2018,12119,1,103,0,7,4,0,7,7,0,0,1,37.0,3,1,4,1
2018,12120,1,101,0,7,5,0,7,7,0,0,7,43.0,3,1,4,1
2018,12121,1,101,0,7,7,0,7,7,0,0,7,49.0,3,2,4,1
2018,12122,1,101,0,7,7,0,7,0,0,1,7,49.5,3,2,4,1
2018,12123,1,101,0,7,7,0,4,7,0,0,5,45.0,3,1,4,1
2018,12124,1,101,0,7,7,0,7,7,0,7,7,77.0,3,1,5,2
2018,12125,1,101,0,7,7,0,7,5,0,0,0,44.5,3,2,4,1
2018,12126,1,101,0,7,7,0,5,7,0,1,7,51.0,3,2,5,2
2018,12127,1,101,0,7,7,2,3,7,0,0,7,53.0,3,2,5,2
2018,12128,1,101,0,7,7,0,0,0,0,0,0,35.0,2,3,2,1
2018,12129,1,103,0,7,5,0,3,7,1,4,3,54.0,3,1,6,2
2018,12130,1,103,0,7,7,2,7,7,0,0,3,55.0,3,1,5,2
2018,12131,1,101,0,7,7,0,0,7,2,0,3,42.0,3,2,4,1
2018,12132,2,202,5,7,6,1,5,3,0,0,2,43.5,3,2,5,2
2018,12133,1,101,0,7,7,0,7,7,1,5,5,69.0,3,2,6,2
2018,12134,3,303,1,7,5,0,3,1,0,0,0,32.5,2,3,4,1
2018,12135,2,202,5,7,2,0,3,3,2,0,0,26.5,2,3,5,2
2018,12136,3,303,3,7,2,0,4,0,0,0,0,24.0,2,3,3,1
2018,12137,3,302,2,1,7,0,0,0,2,2,2,34.0,2,3,4,1
2018,12138,2,206,5,4,7,2,7,7,0,0,7,51.0,3,2,5,2
2018,12139,5,502,7,6,7,0,4,2,2,7,1,68.5,3,2,6,2
2018,12140,4,402,4,7,0,0,7,0,0,0,0,21.0,1,4,2,1
2018,12141,2,208,5,7,4,0,5,2,0,0,3,33.5,2,3,4,1
2018,12142,5,506,10,7,2,0,7,2,0,1,2,33.0,2,3,5,2
2018,12143,5,502,11,7,3,0,7,2,0,0,0,31.0,2,2,4,1
2018,12144,5,502,11,7,2,1,4,7,0,6,2,56.5,3,2,6,2
2018,12145,3,302,1,0,0,0,5,2,0,1,2,11.0,1,3,3,1
2018,12146,3,302,1,0,2,0,4,0,0,0,0,10.0,1,4,2,1
2018,12147,3,302,2,1,1,0,0,2,0,0,0,6.0,1,3,3,1
2018,12148,2,208,5,1,3,0,7,7,0,0,7,25.0,2,3,4,1
2018,12149,2,208,5,1,2,0,7,7,0,0,1,19.0,1,3,4,1
2018,12150,3,306,1,3,1,0,5,2,2,0,0,17.0,1,4,5,2
2018,12151,3,302,1,3,3,0,0,2,1,2,0,25.0,2,3,5,2
2018,12152,5,504,10,4,7,0,3,4,0,0,0,34.0,2,3,4,1
2018,12153,1,101,0,4,3,0,4,1,0,0,1,22.0,2,3,4,1
2018,12154,5,504,10,5,7,1,7,7,4,2,7,61.0,3,2,7,3
2018,12155,5,504,10,5,3,0,5,3,0,1,2,30.5,2,2,5,2
2018,12156,3,302,1,5,4,0,4,2,0,0,0,27.0,2,3,4,1
2018,12157,2,208,5,5,3,0,1,5,0,0,3,24.0,2,3,4,1
2018,12158,1,103,0,6,6,3,7,6,0,7,5,82.5,3,1,6,2
2018,12159,3,306,1,6,2,0,7,1,0,0,0,25.5,2,3,4,1
2018,12160,1,101,0,6,7,0,7,7,1,7,7,76.0,3,1,6,2
2018,12161,1,103,0,6,6,0,5,0,0,7,5,65.5,3,2,4,1
2018,12162,3,306,1,7,7,0,6,7,0,0,1,45.0,3,1,4,1
2018,12163,3,306,1,7,7,7,7,7,7,7,7,112.0,3,1,7,3
2018,12164,1,103,0,7,4,0,7,7,0,0,0,36.5,3,2,4,1
2018,12165,4,401,4,7,6,2,7,5,2,0,7,55.0,3,1,6,2
2018,12166,4,405,7,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,12167,1,103,0,7,5,0,7,5,0,0,4,40.5,3,2,4,1
2018,12168,2,204,5,7,7,0,5,7,0,0,0,43.5,3,1,4,1
2018,12169,1,103,0,7,7,0,0,0,0,0,3,36.5,3,2,2,1
2018,12170,5,505,12,7,3,0,7,2,0,0,0,31.0,2,3,4,1
2018,12171,2,201,5,7,7,0,7,3,0,0,1,44.0,3,2,4,1
2018,12172,5,504,10,7,6,3,7,7,5,7,4,89.5,3,2,7,3
2018,12173,2,204,5,7,4,0,7,7,0,0,2,37.5,3,1,4,1
2018,12174,2,201,5,7,7,0,7,3,0,0,0,43.5,3,2,4,1
2018,12175,3,306,1,7,4,0,6,7,0,1,2,40.5,3,2,5,2
2018,12176,1,103,0,7,7,2,4,7,1,1,7,59.0,3,1,7,3
2018,12177,5,504,11,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,12178,4,401,4,7,7,0,7,3,3,0,7,50.0,3,2,5,2
2018,12179,5,505,10,7,7,0,7,5,0,0,0,44.5,3,2,4,1
2018,12180,5,504,11,7,6,0,7,4,1,0,2,43.0,3,2,5,2
2018,12181,1,101,0,7,7,0,7,6,0,0,2,46.0,3,2,4,1
2018,12182,5,504,10,7,4,0,7,6,0,0,7,39.5,3,2,4,1
2018,12183,5,503,9,7,1,0,7,0,0,0,0,24.0,2,3,3,1
2018,12184,1,101,8,7,7,0,7,7,3,2,7,60.0,3,2,6,2
2018,12185,2,204,5,7,7,0,7,2,0,0,0,43.0,3,2,4,1
2018,12186,5,506,10,7,2,0,6,1,0,0,0,26.5,2,3,4,1
2018,12187,5,505,10,7,3,0,7,0,0,3,0,42.0,3,2,4,1
2018,12188,3,305,2,7,4,0,6,2,0,0,0,33.0,2,3,4,1
2018,12189,1,101,0,7,0,0,5,4,1,0,2,23.0,2,2,4,1
2018,12190,3,303,1,7,3,0,6,0,0,0,0,29.0,2,3,3,1
2018,12191,4,403,3,7,7,0,4,2,2,1,1,46.5,3,2,6,2
2018,12192,4,404,6,7,3,0,0,0,0,0,0,23.0,2,3,2,1
2018,12193,1,102,0,7,5,0,6,4,0,0,1,37.5,3,2,4,1
2018,12194,2,204,5,7,1,0,0,0,1,0,0,18.0,1,4,3,1
2018,12195,5,504,9,7,3,0,4,1,0,0,1,28.0,2,3,4,1
2018,12196,3,302,1,7,0,0,7,0,0,0,0,21.0,1,4,2,1
2018,12197,3,301,4,7,7,0,0,0,0,0,0,35.0,2,3,2,1
2018,12198,4,405,7,7,1,0,1,0,0,0,0,18.0,1,4,3,1
2018,12199,2,201,5,7,7,0,7,0,0,0,0,42.0,3,2,3,1
