year,hhid,province,district,sector,maize,sorghum,cereals,cassava,sweet_potato,roots,bread,carrot_tubers,cooking_banana,beans_peas,cassava_leaves,vegetables,other_vegetables,ground_nuts,fruits,other_fruits,fish,organ_meat,flesh_meat,eggs,oil,sugar,milk,condiments,o_fcs
2012,9522,EAST,BUGESERA,MAYANGE,0,0,3,0,2,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,7,7,7,7,75.0
2012,9526,EAST,BUGESERA,MAYANGE,0,0,3,3,2,0,5,0,3,6,4,0,0,3,0,0,0,0,2,0,6,7,5,6,73.5
2012,9518,EAST,BUGESERA,MAYANGE,3,3,5,3,0,0,7,7,5,6,6,0,4,4,4,4,0,2,0,0,7,7,7,7,92.0
2012,9496,EAST,BUGESERA,MAREBA,1,1,0,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,7,0,7,24.0
2012,9507,EAST,BUGESERA,MAREBA,1,0,0,2,2,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,7,23.5
2012,9497,EAST,BUGESERA,MAREBA,1,0,1,2,3,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,6,0,5,6,47.0
2012,9495,EAST,BUGESERA,MAREBA,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32.0
2012,9499,EAST,BUGESERA,MAREBA,2,0,0,1,7,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,6,0,0,7,38.0
2012,9502,EAST,BUGESERA,MAREBA,7,7,0,7,2,0,0,0,3,7,7,0,0,7,0,0,0,0,0,0,0,0,0,7,42.0
2012,9498,EAST,BUGESERA,MAREBA,0,0,0,5,6,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,2,7,0,71.0
2012,9508,EAST,BUGESERA,MAREBA,0,0,2,3,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29.0
2012,9492,EAST,BUGESERA,MAREBA,0,0,0,5,4,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,44.5
2012,9511,EAST,BUGESERA,MAREBA,0,0,0,3,0,0,0,0,1,6,0,0,0,2,0,0,0,0,0,0,3,0,0,3,30.5
2012,9504,EAST,BUGESERA,MAREBA,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,5,20.5
2012,9505,EAST,BUGESERA,MAREBA,1,0,0,2,1,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4,28.0
2012,9510,EAST,BUGESERA,MAREBA,2,0,0,4,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,7,0,7,7,63.5
2012,9509,EAST,BUGESERA,MAREBA,1,0,4,2,0,0,3,0,0,5,2,0,0,2,0,0,1,0,0,0,6,4,1,6,50.0
2012,9513,EAST,BUGESERA,MAREBA,0,0,0,0,0,0,3,0,1,7,3,0,0,2,0,0,1,0,0,0,7,3,0,6,41.0
2012,9501,EAST,BUGESERA,MAREBA,0,0,0,3,3,1,3,0,3,6,0,0,0,2,0,0,0,0,0,0,5,3,0,5,39.0
2012,9494,EAST,BUGESERA,MAREBA,0,0,0,1,2,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,7,5,0,5,28.0
2012,9491,EAST,BUGESERA,MAREBA,0,0,0,2,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,33.5
2012,9512,EAST,BUGESERA,MAREBA,6,7,1,4,0,0,0,0,1,7,0,0,0,2,0,0,0,0,0,0,7,1,0,7,39.0
2012,9506,EAST,BUGESERA,MAREBA,0,0,0,2,2,0,0,0,1,7,0,0,1,4,0,0,0,0,0,1,2,0,0,6,37.0
2012,9467,EAST,BUGESERA,KAMABUYE,0,0,0,4,6,0,0,0,0,7,0,6,0,4,0,0,0,0,2,0,6,4,0,0,54.0
2012,9479,EAST,BUGESERA,KAMABUYE,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,7,0,0,7,45.5
2012,9482,EAST,BUGESERA,KAMABUYE,4,0,1,1,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,4,0,0,6,37.0
2012,9472,EAST,BUGESERA,KAMABUYE,0,0,3,2,2,2,0,0,2,7,4,0,0,1,0,0,0,0,0,0,7,4,2,0,52.5
2012,9477,EAST,BUGESERA,KAMABUYE,1,2,0,5,3,0,0,0,0,7,0,6,0,0,0,0,0,0,1,0,6,0,0,6,48.0
2012,9487,EAST,BUGESERA,KAMABUYE,2,0,0,2,2,0,0,0,3,7,6,0,0,6,0,0,0,0,0,0,7,0,0,7,44.5
2012,9474,EAST,BUGESERA,KAMABUYE,2,0,0,4,5,0,0,0,2,7,0,0,0,3,0,0,0,0,0,0,5,0,0,6,37.5
2012,9471,EAST,BUGESERA,KAMABUYE,0,0,1,0,3,0,0,0,4,7,2,0,0,3,0,0,0,0,0,0,0,0,0,6,37.0
2012,9486,EAST,BUGESERA,KAMABUYE,0,0,0,1,5,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,7,0,0,7,45.5
2012,9466,EAST,BUGESERA,KAMABUYE,0,0,0,2,5,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,7,0,0,7,33.5
2012,9485,EAST,BUGESERA,KAMABUYE,0,0,0,2,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0,7,0,0,5,30.5
2012,9481,EAST,BUGESERA,KAMABUYE,2,0,0,5,6,0,0,0,4,7,0,0,0,2,0,0,0,0,0,0,5,0,0,5,37.5
2012,9483,EAST,BUGESERA,KAMABUYE,0,1,0,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,5,0,0,6,45.5
2012,9478,EAST,BUGESERA,KAMABUYE,7,0,0,7,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,7,0,0,7,44.5
2012,9484,EAST,BUGESERA,KAMABUYE,0,0,0,1,4,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0,7,0,0,7,36.5
2012,9468,EAST,BUGESERA,KAMABUYE,2,0,0,2,4,0,0,0,2,5,6,0,0,1,0,0,0,0,0,0,7,0,0,6,41.5
2012,9480,EAST,BUGESERA,KAMABUYE,0,0,0,7,7,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,7,36.0
2012,9465,EAST,BUGESERA,KAMABUYE,5,0,1,0,2,0,2,0,7,7,7,0,0,4,0,0,0,0,0,0,7,4,7,7,75.5
2012,9469,EAST,BUGESERA,KAMABUYE,0,7,0,2,5,0,0,0,2,7,7,0,0,5,0,0,0,0,0,0,7,7,0,7,49.0
2012,9470,EAST,BUGESERA,KAMABUYE,0,0,0,4,3,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,7,41.0
2012,9461,EAST,BUGESERA,JURU,0,0,0,2,4,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,7,0,0,7,31.5
2012,9454,EAST,BUGESERA,JURU,0,0,0,5,4,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,5,2,0,6,38.5
2012,9455,EAST,BUGESERA,JURU,0,0,0,3,3,0,0,0,4,7,0,0,0,1,0,0,2,0,0,0,2,0,0,6,44.0
2012,9452,EAST,BUGESERA,JURU,0,0,0,3,4,0,0,0,4,7,0,0,0,2,0,0,1,0,0,0,2,0,0,6,40.0
2012,9462,EAST,BUGESERA,JURU,0,0,1,4,4,0,0,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,35.0
2012,9456,EAST,BUGESERA,JURU,0,0,0,3,4,0,0,0,4,3,4,0,0,2,0,0,1,0,0,0,7,0,1,7,44.5
2012,9458,EAST,BUGESERA,JURU,2,0,0,3,6,0,0,0,2,1,3,0,0,5,0,0,1,0,0,0,7,0,0,6,42.5
2012,9457,EAST,BUGESERA,JURU,0,2,0,0,7,0,0,0,6,7,5,0,0,2,0,0,1,0,1,0,7,0,0,7,51.5
2012,9460,EAST,BUGESERA,JURU,0,4,1,1,1,0,0,0,5,7,1,0,0,1,0,0,1,0,0,0,7,0,0,7,43.5
2012,9459,EAST,BUGESERA,JURU,4,0,1,2,3,0,2,0,4,5,6,0,0,4,0,0,2,0,0,1,7,2,0,7,57.5
2012,9430,EAST,BUGESERA,GASHORA,1,2,0,7,4,0,0,0,0,7,5,0,0,0,0,0,6,0,0,0,7,0,0,7,67.5
2012,9447,EAST,BUGESERA,GASHORA,2,0,0,4,4,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,5,0,0,7,37.5
2012,9432,EAST,BUGESERA,GASHORA,0,0,0,5,4,0,0,0,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,6,41.0
2012,9431,EAST,BUGESERA,GASHORA,0,0,0,4,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,38.0
2012,9434,EAST,BUGESERA,GASHORA,0,0,0,5,4,0,0,0,3,2,0,0,6,3,0,0,4,0,0,0,0,0,1,7,55.0
2012,9445,EAST,BUGESERA,GASHORA,3,0,0,4,3,0,0,3,1,4,0,0,5,1,0,0,0,0,0,0,3,0,0,7,35.5
2012,9436,EAST,BUGESERA,GASHORA,5,0,0,1,2,0,1,0,0,6,0,0,0,0,0,0,5,0,0,0,5,0,0,5,54.5
2012,9444,EAST,BUGESERA,GASHORA,3,0,0,5,4,0,0,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35.0
2012,9442,EAST,BUGESERA,GASHORA,3,2,1,3,2,0,1,0,2,3,2,0,0,3,0,0,0,0,0,0,7,0,0,7,37.5
2012,9441,EAST,BUGESERA,GASHORA,1,0,0,3,0,0,2,0,2,7,7,0,0,1,0,0,0,0,0,0,7,0,0,7,45.5
2012,9429,EAST,BUGESERA,GASHORA,0,2,0,5,4,0,0,0,0,0,0,6,0,3,0,0,1,0,0,0,6,0,0,5,36.0
2012,9426,EAST,BUGESERA,GASHORA,0,0,0,3,1,0,0,0,1,0,1,0,0,3,0,0,3,0,0,0,1,0,0,7,32.5
2012,9448,EAST,BUGESERA,GASHORA,0,0,0,2,0,0,0,0,0,7,7,0,0,1,0,0,0,0,0,0,7,0,0,7,35.5
2012,9435,EAST,BUGESERA,GASHORA,0,0,0,5,2,0,0,0,0,5,5,0,0,3,0,0,4,0,0,0,7,0,0,0,59.5
2012,9439,EAST,BUGESERA,GASHORA,0,7,0,0,7,0,0,0,0,6,7,0,4,0,0,0,0,0,0,0,0,0,0,7,39.0
2012,9440,EAST,BUGESERA,GASHORA,0,0,0,0,7,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,7,0,0,7,35.5
2012,9433,EAST,BUGESERA,GASHORA,2,0,0,5,1,0,0,0,0,0,7,0,0,5,0,0,2,0,0,0,0,0,3,7,56.0
2012,9446,EAST,BUGESERA,GASHORA,0,2,3,3,3,0,0,0,2,6,3,0,0,2,2,0,0,0,2,0,5,5,5,6,73.0
2012,9443,EAST,BUGESERA,GASHORA,0,3,2,5,1,0,2,1,2,6,0,0,1,3,0,0,0,0,2,0,6,5,0,7,49.5
2012,9427,EAST,BUGESERA,GASHORA,2,0,0,2,2,0,1,0,1,2,2,0,0,0,0,0,7,0,0,0,7,0,0,7,53.5
2012,9407,EAST,NGOMA,ZAZA,0,0,1,0,1,0,2,0,7,7,3,0,0,3,0,0,0,0,1,0,3,7,0,7,47.0
2012,9415,EAST,NGOMA,ZAZA,0,0,2,3,0,0,2,0,3,7,3,0,1,1,0,0,0,0,1,0,4,0,0,7,45.0
2012,9422,EAST,NGOMA,ZAZA,2,0,4,2,6,0,0,0,7,7,7,0,0,0,0,0,0,0,1,0,7,7,0,7,53.0
2012,9402,EAST,NGOMA,ZAZA,2,0,0,7,3,0,0,0,1,0,7,0,0,7,0,1,0,0,0,0,3,4,0,7,46.5
2012,9413,EAST,NGOMA,ZAZA,7,0,0,4,0,0,0,0,7,7,7,0,0,4,4,0,6,0,0,0,7,7,4,7,93.0
2012,9419,EAST,NGOMA,ZAZA,0,0,2,1,0,0,7,0,3,7,7,0,2,0,2,0,0,0,1,1,7,7,7,7,87.0
2012,9418,EAST,NGOMA,ZAZA,3,0,0,1,2,0,0,0,5,7,2,0,1,2,3,0,3,0,0,0,7,3,0,7,58.0
2012,9417,EAST,NGOMA,ZAZA,3,0,1,1,1,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,7,23.5
2012,9404,EAST,NGOMA,ZAZA,0,0,1,2,2,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,2,3,0,7,40.5
2012,9406,EAST,NGOMA,ZAZA,2,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,7,21.5
2012,9400,EAST,NGOMA,ZAZA,7,0,3,2,0,1,1,0,7,7,7,0,1,3,2,0,0,0,3,0,7,7,0,7,63.0
2012,9414,EAST,NGOMA,ZAZA,2,0,1,2,2,0,0,0,5,7,4,0,0,0,3,0,2,0,0,0,4,2,0,7,53.0
2012,9409,EAST,NGOMA,ZAZA,1,0,0,2,4,0,0,0,3,7,7,0,0,3,0,0,0,0,0,0,7,0,0,7,45.5
2012,9420,EAST,NGOMA,ZAZA,3,0,0,3,3,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,2,0,0,7,31.0
2012,9401,EAST,NGOMA,ZAZA,3,0,1,0,2,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,5,0,0,7,44.5
2012,9408,EAST,NGOMA,ZAZA,7,0,0,0,0,0,0,0,7,7,0,0,0,3,0,0,0,0,0,0,2,7,0,7,39.5
2012,9405,EAST,NGOMA,ZAZA,7,0,3,1,3,0,0,0,4,7,5,0,0,3,3,0,1,0,0,0,4,7,2,7,60.5
2012,9416,EAST,NGOMA,ZAZA,0,0,0,0,2,2,0,0,7,4,2,0,0,0,0,0,0,0,0,0,1,0,0,7,28.5
2012,9421,EAST,NGOMA,ZAZA,2,0,0,2,0,0,1,0,0,2,7,0,0,5,0,0,0,0,0,0,0,0,0,7,38.0
2012,9403,EAST,NGOMA,ZAZA,3,0,1,0,0,0,0,0,1,7,7,0,2,0,0,0,0,0,0,0,3,2,1,7,44.5
2012,9390,EAST,NGOMA,SAKE,7,7,1,1,3,0,2,0,7,7,7,0,0,2,2,0,0,0,1,0,7,7,1,7,59.0
2012,9396,EAST,NGOMA,SAKE,7,0,2,0,3,1,0,0,7,5,5,0,0,4,1,0,0,0,0,0,3,7,0,7,46.0
2012,9388,EAST,NGOMA,SAKE,0,0,0,1,2,0,0,0,4,7,4,0,0,2,0,0,0,0,0,0,2,0,0,7,40.0
2012,9393,EAST,NGOMA,SAKE,7,0,0,0,0,0,1,0,3,7,7,0,0,0,0,0,0,0,0,0,2,0,0,7,43.0
2012,9392,EAST,NGOMA,SAKE,7,0,0,4,3,0,1,0,3,7,7,0,0,3,0,0,4,1,0,0,4,7,0,7,67.5
2012,9387,EAST,NGOMA,SAKE,7,0,0,2,7,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,33.0
2012,9395,EAST,NGOMA,SAKE,2,0,1,3,7,0,1,0,2,1,0,0,0,5,0,0,0,0,0,0,3,4,0,7,35.5
2012,9391,EAST,NGOMA,SAKE,3,0,1,0,6,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,2,0,0,7,43.0
2012,9389,EAST,NGOMA,SAKE,0,0,0,2,7,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,7,0,0,7,45.5
2012,9394,EAST,NGOMA,SAKE,2,0,0,2,5,0,0,0,6,6,5,0,0,2,2,0,0,0,0,1,2,0,0,7,47.0
2012,9377,EAST,NGOMA,RURENGE,0,0,0,0,3,0,0,0,7,6,3,0,0,0,2,0,0,0,0,0,2,0,0,7,38.0
2012,9376,EAST,NGOMA,RURENGE,3,0,2,0,4,0,0,0,6,7,3,0,0,2,0,0,0,0,1,0,4,0,0,7,44.0
2012,9364,EAST,NGOMA,RURENGE,7,7,2,3,1,0,3,0,7,7,7,0,2,4,7,2,0,3,3,0,7,7,7,7,108.0
2012,9375,EAST,NGOMA,RURENGE,0,0,0,2,4,0,0,0,6,6,3,0,0,3,0,0,0,0,0,0,3,0,0,7,39.5
2012,9374,EAST,NGOMA,RURENGE,7,7,3,4,0,0,7,0,7,7,7,0,4,3,2,0,1,0,0,1,7,7,7,7,87.0
2012,9361,EAST,NGOMA,RURENGE,0,0,2,0,1,0,2,0,4,7,7,0,2,1,0,0,0,0,1,2,7,4,0,7,59.5
2012,9367,EAST,NGOMA,RURENGE,7,0,1,5,2,0,2,0,2,7,2,0,2,3,0,0,0,0,0,0,7,7,1,7,50.0
2012,9368,EAST,NGOMA,RURENGE,0,0,2,0,1,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,2,0,1,7,32.0
2012,9363,EAST,NGOMA,RURENGE,0,0,0,2,2,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,3,0,0,7,39.5
2012,9380,EAST,NGOMA,RURENGE,3,3,2,3,1,1,1,0,3,7,7,0,0,7,0,2,0,0,0,1,0,7,0,7,51.5
2012,9366,EAST,NGOMA,RURENGE,0,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,0,0,0,2,0,0,7,36.0
2012,9379,EAST,NGOMA,RURENGE,4,0,0,0,3,1,0,0,4,7,0,0,3,0,0,3,0,0,0,0,2,0,0,7,42.0
2012,9383,EAST,NGOMA,RURENGE,0,0,3,4,2,0,0,0,5,7,0,0,4,6,0,0,0,0,0,0,0,0,0,7,39.0
2012,9372,EAST,NGOMA,RURENGE,0,0,1,1,2,0,2,0,5,5,3,0,0,3,0,0,0,0,0,0,4,3,0,7,41.5
2012,9369,EAST,NGOMA,RURENGE,7,0,0,0,3,0,1,0,5,7,7,0,0,2,0,0,2,0,0,0,7,0,0,7,53.5
2012,9381,EAST,NGOMA,RURENGE,1,0,1,1,4,0,0,0,4,7,6,0,0,0,0,0,0,0,1,0,2,7,0,7,49.5
2012,9378,EAST,NGOMA,RURENGE,0,0,2,1,1,0,4,0,3,2,2,0,0,0,0,0,0,0,0,0,7,0,0,6,25.5
2012,9365,EAST,NGOMA,RURENGE,7,0,0,2,2,0,4,0,7,7,5,0,0,3,0,0,0,0,1,1,7,5,0,7,54.0
2012,9382,EAST,NGOMA,RURENGE,7,0,2,2,2,0,1,0,3,7,7,0,0,7,0,0,0,4,4,4,7,7,0,7,77.0
2012,9362,EAST,NGOMA,RURENGE,1,0,0,0,1,0,0,0,7,7,7,0,0,0,0,0,0,0,2,0,7,7,0,7,57.0
2012,9343,EAST,NGOMA,RUKUMBERI,2,0,1,2,0,0,2,0,3,7,7,0,0,1,3,0,0,0,0,0,7,0,7,7,76.5
2012,9351,EAST,NGOMA,RUKUMBERI,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35.0
2012,9339,EAST,NGOMA,RUKUMBERI,7,0,0,1,2,0,0,0,4,7,7,0,5,0,0,0,3,0,0,0,7,0,0,7,57.5
2012,9340,EAST,NGOMA,RUKUMBERI,7,0,0,1,1,0,1,0,3,5,5,0,1,0,2,0,0,0,0,0,3,4,0,7,40.5
2012,9348,EAST,NGOMA,RUKUMBERI,7,7,2,2,3,0,4,0,6,5,7,0,1,3,0,2,3,0,0,0,7,7,2,7,71.0
2012,9349,EAST,NGOMA,RUKUMBERI,0,0,0,3,6,0,2,0,7,7,7,0,0,0,2,0,2,0,0,0,7,0,0,7,55.5
2012,9341,EAST,NGOMA,RUKUMBERI,2,0,0,0,4,0,2,0,3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,7,51.0
2012,9350,EAST,NGOMA,RUKUMBERI,1,0,0,0,3,0,1,0,7,3,2,0,0,2,0,0,2,0,0,0,2,0,0,7,40.0
2012,9355,EAST,NGOMA,RUKUMBERI,0,3,0,0,3,0,2,0,7,3,3,0,0,4,2,0,2,0,3,0,0,2,2,7,69.0
2012,9338,EAST,NGOMA,RUKUMBERI,2,0,0,3,6,0,2,0,3,4,2,0,0,1,0,0,2,0,0,0,2,2,0,7,41.0
2012,9357,EAST,NGOMA,RUKUMBERI,7,0,0,0,3,0,0,0,2,2,7,0,0,1,2,0,0,0,0,0,4,7,0,7,37.5
2012,9335,EAST,NGOMA,RUKUMBERI,7,0,1,1,4,0,2,0,6,7,7,0,0,6,2,2,1,0,0,0,5,7,0,7,56.0
2012,9356,EAST,NGOMA,RUKUMBERI,3,3,0,4,2,0,0,0,5,7,4,0,5,0,0,0,0,1,1,0,7,3,0,7,55.0
2012,9337,EAST,NGOMA,RUKUMBERI,0,0,0,0,7,0,0,0,2,7,7,0,0,2,0,0,0,0,0,0,0,0,0,7,42.0
2012,9352,EAST,NGOMA,RUKUMBERI,1,0,0,0,2,0,0,0,5,4,7,0,0,0,0,0,2,0,1,0,0,0,0,7,45.0
2012,9336,EAST,NGOMA,RUKUMBERI,2,0,1,1,2,0,2,0,2,7,4,0,0,2,2,1,1,0,0,0,3,0,0,7,47.5
2012,9354,EAST,NGOMA,RUKUMBERI,3,0,0,0,7,0,2,0,2,7,4,0,0,0,0,0,2,0,0,0,3,0,0,7,48.5
2012,9342,EAST,NGOMA,RUKUMBERI,0,0,0,0,7,0,0,0,3,3,7,0,0,0,0,0,2,0,0,0,0,0,0,7,38.0
2012,9353,EAST,NGOMA,RUKUMBERI,4,0,0,2,4,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,7,30.5
2012,9344,EAST,NGOMA,RUKUMBERI,2,0,0,0,0,0,7,0,7,0,0,0,1,4,0,0,2,0,0,0,7,3,2,7,48.0
2012,9227,EAST,NGOMA,RUKIRA,7,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,7,3,0,7,47.0
2012,9205,EAST,NGOMA,RUKIRA,7,7,0,7,2,0,0,0,7,7,7,0,1,2,2,0,0,0,0,0,7,7,0,7,51.0
2012,9211,EAST,NGOMA,RUKIRA,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,0,4,7,54.5
2012,9228,EAST,NGOMA,RUKIRA,3,0,0,0,3,0,0,0,4,7,3,0,0,2,0,0,0,0,0,0,7,1,0,7,42.0
2012,9226,EAST,NGOMA,RUKIRA,7,0,2,1,0,2,0,0,7,7,7,0,0,4,0,0,0,0,0,0,5,2,0,7,45.5
2012,9219,EAST,NGOMA,RUKIRA,7,0,0,0,0,0,2,0,7,7,7,0,0,1,0,0,0,0,0,0,7,7,0,7,49.0
2012,9223,EAST,NGOMA,RUKIRA,0,0,0,2,0,3,0,0,7,7,6,0,0,2,0,0,0,0,0,0,7,3,0,7,46.0
2012,9207,EAST,NGOMA,RUKIRA,0,0,0,2,1,1,0,0,5,7,4,0,0,2,0,0,0,1,0,0,7,0,0,7,46.5
2012,9220,EAST,NGOMA,RUKIRA,7,7,0,0,3,2,1,0,7,7,7,0,0,2,0,0,0,0,1,0,7,7,0,7,53.0
2012,9224,EAST,NGOMA,RUKIRA,7,0,7,0,2,0,0,0,4,3,4,0,0,3,0,0,0,0,0,0,4,7,0,6,41.5
2012,9212,EAST,NGOMA,RUKIRA,0,0,0,2,2,0,0,0,7,7,7,0,3,7,0,0,0,0,0,0,7,7,7,7,77.0
2012,9221,EAST,NGOMA,RUKIRA,2,0,2,3,4,0,2,0,7,7,5,0,2,2,0,0,0,0,2,0,2,3,7,7,80.5
2012,9225,EAST,NGOMA,RUKIRA,0,0,0,0,2,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,3,0,3,7,55.5
2012,9210,EAST,NGOMA,RUKIRA,2,0,2,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,7,4,0,7,40.5
2012,9209,EAST,NGOMA,RUKIRA,0,0,4,2,0,0,2,0,7,7,7,1,0,7,7,0,0,0,0,0,7,7,7,7,84.0
2012,9218,EAST,NGOMA,RUKIRA,7,7,2,0,2,1,2,0,7,7,7,0,0,7,0,0,0,1,1,1,7,7,0,7,61.0
2012,9213,EAST,NGOMA,RUKIRA,7,0,3,0,0,0,2,0,4,7,3,0,0,2,0,0,0,0,1,0,7,7,7,7,77.0
2012,9208,EAST,NGOMA,RUKIRA,2,0,3,0,0,0,7,7,7,7,7,0,7,0,7,7,0,0,7,0,7,7,7,7,112.0
2012,9214,EAST,NGOMA,RUKIRA,7,0,4,2,0,0,3,3,4,7,7,0,0,1,0,0,0,0,1,0,7,7,7,7,81.0
2012,9215,EAST,NGOMA,RUKIRA,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,7,0,7,7,73.5
2012,9182,EAST,NGOMA,REMERA,7,0,0,1,1,1,0,0,7,7,7,0,0,3,1,0,0,0,0,0,7,7,0,7,50.0
2012,9197,EAST,NGOMA,REMERA,0,0,0,3,2,1,0,0,4,6,3,0,2,3,0,0,0,0,0,0,3,4,0,7,43.5
2012,9201,EAST,NGOMA,REMERA,0,0,2,2,0,0,0,0,7,7,7,0,0,3,0,0,0,0,0,0,3,0,0,7,43.5
2012,9200,EAST,NGOMA,REMERA,3,0,0,1,2,0,5,0,7,7,4,0,3,2,2,2,0,0,1,0,7,7,0,7,57.0
2012,9192,EAST,NGOMA,REMERA,1,0,1,0,1,0,7,0,6,7,0,0,5,7,0,0,0,0,1,0,7,0,3,7,59.5
2012,9199,EAST,NGOMA,REMERA,7,0,1,2,1,0,1,0,7,7,3,0,0,3,0,3,1,0,2,0,4,7,2,7,66.5
2012,9202,EAST,NGOMA,REMERA,4,0,3,1,2,0,7,0,7,7,7,0,2,2,3,0,0,3,3,0,7,7,0,7,76.0
2012,9183,EAST,NGOMA,REMERA,2,0,2,3,2,1,7,3,7,7,4,0,0,3,2,4,1,0,0,0,7,7,2,7,64.0
2012,9181,EAST,NGOMA,REMERA,7,7,3,5,0,0,4,5,7,7,7,0,3,4,7,7,0,2,2,2,7,7,7,7,108.0
2012,9179,EAST,NGOMA,REMERA,0,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7,25.5
2012,9194,EAST,NGOMA,REMERA,0,0,0,0,3,0,0,0,7,4,3,0,0,7,0,0,0,0,1,0,4,0,4,7,60.0
2012,9187,EAST,NGOMA,REMERA,7,0,0,0,3,0,0,0,4,7,7,0,0,2,0,0,0,0,0,0,2,0,0,7,43.0
2012,9195,EAST,NGOMA,REMERA,2,0,0,1,2,0,1,0,3,7,4,0,2,0,0,2,0,0,0,0,7,0,0,7,46.5
2012,9188,EAST,NGOMA,REMERA,0,3,2,0,3,2,3,0,7,7,7,0,0,2,0,0,0,0,0,0,7,7,2,7,57.0
2012,9185,EAST,NGOMA,REMERA,0,0,0,0,3,0,0,0,2,7,3,0,0,2,0,0,0,0,0,0,2,3,4,7,52.5
2012,9198,EAST,NGOMA,REMERA,0,0,2,5,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7,28.0
2012,9180,EAST,NGOMA,REMERA,2,0,2,1,2,0,5,0,4,7,7,0,2,2,3,6,0,0,2,0,7,7,7,7,92.0
2012,9193,EAST,NGOMA,REMERA,7,0,0,2,0,0,0,0,3,7,7,0,0,0,4,3,0,0,0,0,4,7,0,7,54.5
2012,9184,EAST,NGOMA,REMERA,0,0,0,0,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,35.0
2012,9186,EAST,NGOMA,REMERA,2,0,1,0,1,0,2,0,3,7,7,0,4,2,0,0,0,0,0,0,7,7,7,7,77.0
2012,9311,EAST,NGOMA,MUTENDERI,0,0,0,0,7,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,32.0
2012,9309,EAST,NGOMA,MUTENDERI,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,3,0,0,7,43.5
